URI	rdf:type	skos:prefLabel	skos:altLabel	skos:hiddenLabel	skos:definition	skos:narrower	skos:broader	skos:scopeNote	skos:changeNote
001812	skos:Concept	Plectre							
001813	skos:Concept	Plein jeu							
001814	skos:Concept	Poème							
001815	skos:Concept	Poésie							EP346744;PMB1559
001816	skos:Concept	Poésie chrétienne							PMB22567
001817	skos:Concept	Poésie de cour					001815		EP346754
001818	skos:Concept	Poésie didactique							
001819	skos:Concept	Poésie dramatique							
001820	skos:Concept	Poésie élogieuse					001815		EP346755
001821	skos:Concept	Poésie épique					001815		EP488862
001822	skos:Concept	Poésie galante					001815		EP346756
001823	skos:Concept	Poésie latine					001828		EP346767
001824	skos:Concept	Poésie lyrique					001815		EP346757
001825	skos:Concept	Poésie morale							PMB1560
001826	skos:Concept	Poésie pastorale					001815		EP346761
001827	skos:Concept	Poésie satirique					001815		EP346764
001828	skos:Concept	Poésie spirituelle					001815		EP346766
001829	skos:Concept	Poète					000176		EP345785
001830	skos:Concept	Poétique							EP346770;PMB22501
001832	skos:Concept	Point d'orgue							
001833	skos:Concept	Point d'orgue improvisé							
001834	skos:Concept	Polémique							EP346776
001835	skos:Concept	Police							PMB23436
001836	skos:Concept	Police du spectacle							
001837	skos:Concept	Politique							PMB23323
001838	skos:Concept	Politique musicale							
001839	skos:Concept	Polychoralité					000776		EP346039;PMB1561
001840	skos:Concept	Polyphonie					000776		EP346041
001841	skos:Concept	Pompe funèbre							EP346777
001842	skos:Concept	Ponctuation							EP346778
001843	skos:Concept	Pont-neuf							PMB1562
001844	skos:Concept	Porcelaine							
001845	skos:Concept	Port de l'instrument					002293		EP346915
001846	skos:Concept	Port de voix					000048		EP345729
001847	skos:Concept	Portamento							
001848	skos:Concept	Portrait							EP346780
001849	skos:Concept	Position de l'instrumentiste							
001850	skos:Concept	Pot-pourri					001796		EP346577
001851	skos:Concept	Pour la pluie							
001852	skos:Concept	Pour le Dauphin							
001853	skos:Concept	Pour le roi							
001854	skos:Concept	Pour le roi en temps de guerre							
001855	skos:Concept	Pratiques musicales							PMB24023
001856	skos:Concept	Prébende							
001857	skos:Concept	Préface							EP346782
001858	skos:Concept	Prélude					001796		EP346578;PMB23518
001859	skos:Concept	Prélude non mesuré							
001860	skos:Concept	Présentation de Jésus							
001861	skos:Concept	Présentation de Marie							
001862	skos:Concept	Presse							PMB1564
001863	skos:Concept	Presse périodique							EP346783
001864	skos:Concept	Prière							EP346785;PMB1565
001865	skos:Concept	Prière à la Vierge Marie							PMB1566
001866	skos:Concept	Prière pour le roi							PMB1567
001867	skos:Concept	Prieuré							
001868	skos:Concept	Prime							
001869	skos:Concept	Principale							
001870	skos:Concept	Principe élémentaire de musique							
001871	skos:Concept	Privilège royal							PMB22884
001872	skos:Concept	Procédé scénique							
001873	skos:Concept	Procession					000382		EP345845;PMB1568
001874	skos:Concept	Processionnal					001283		EP346367
001875	skos:Concept	Production d'un son							
001876	skos:Concept	Professeur de chant							
001877	skos:Concept	Professeur de danse							EP346790
001878	skos:Concept	Professeur de musique					001476		EP346500
001879	skos:Concept	Profession religieuse							
001880	skos:Concept	Projet d'action culturelle							PMB24533
001881	skos:Concept	Prologue					000981		EP346524;PMB23346
001882	skos:Concept	Prologue littéraire							EP346791
001883	skos:Concept	Prononciation							EP346792;PMB1569
001884	skos:Concept	Prononciation du latin							PMB1570
001885	skos:Concept	Propagation d'un son							
001886	skos:Concept	Proportion					001361		EP346398
001887	skos:Concept	Proportion arithmétique							
001888	skos:Concept	Proportion composée							
001889	skos:Concept	Proportion géométrique							
001890	skos:Concept	Proportion harmonique							
001891	skos:Concept	Proportion simple							
001892	skos:Concept	Propre de la messe							
001893	skos:Concept	Prose							EP346793;PMB23373
001894	skos:Concept	Prose des morts					002164		EP346200
001895	skos:Concept	Prose pour le jour de Pâques							PMB1571
001896	skos:Concept	Prosodie					001957		EP346929;PMB22553
001897	skos:Concept	Protestant							PMB23484
001898	skos:Concept	Protestantisme					000440		EP345864
001899	skos:Concept	Psallette							EP346794;PMB23054
001900	skos:Concept	Psalmodie					002293		EP346921;PMB1572
001901	skos:Concept	Psaltérion							PMB1573
001902	skos:Concept	Psaumes							EP346795;PMB1574
001903	skos:Concept	Psaume contrapuntique							
001904	skos:Concept	Psaume en français					000334		EP347083
001905	skos:Concept	Psaume en musique							EP346796
001906	skos:Concept	Psaume en prose							
001907	skos:Concept	Psaume en vers							
001908	skos:Concept	Psaume harmonisé					001905		EP346797
001909	skos:Concept	Psaume paraphrasé en français					000334		EP347084
001910	skos:Concept	Psaume paraphrasé en latin							
001911	skos:Concept	Psaume protestant							
001912	skos:Concept	Psautier					000253		EP346358
001913	skos:Concept	Psautier huguenot							
001914	skos:Concept	Public					002480		EP347026
001915	skos:Concept	Publication périodique							
001916	skos:Concept	Pulsation					000047		EP345719
001917	skos:Concept	Purification de la Vierge Marie							PMB1576
001918	skos:Concept	Purification de Marie							
001919	skos:Concept	Qualité d'un son							
001920	skos:Concept	Quantité de public							
001921	skos:Concept	Quarré							
001922	skos:Concept	Quarte							
001923	skos:Concept	Quatrain							
001924	skos:Concept	Quatre temps							
001925	skos:Concept	Quatuor							EP346802
001926	skos:Concept	Quatuor à cordes					001925		EP346803;PMB1577
001927	skos:Concept	Quatuor à vents							
001928	skos:Concept	Quatuor concertant					001925		EP346804;PMB1578
001929	skos:Concept	Quatuor instrumental							PMB1579
001930	skos:Concept	Quatuor vocal							PMB1580
001931	skos:Concept	Querelle de la musique italienne. 1702-1706							PMB23004
001932	skos:Concept	Querelle des anciens et des modernes					001940		EP346806;PMB1581
001933	skos:Concept	Querelle des bouffons					001940		EP346807
001934	skos:Concept	Querelle des bouffons 1752-1754							PMB1582
001935	skos:Concept	Querelle des gluckistes et des piccinnistes					001940		EP346808
001936	skos:Concept	Querelle des gluckistes et des piccinnistes. 1775-1779							PMB1583
001937	skos:Concept	Querelle des lullistes et des ramistes					001940		EP346809
001938	skos:Concept	Querelle des ramistes et des rousseauistes							
001939	skos:Concept	Querelle des théoriciens et des praticiens							
001940	skos:Concept	Querelle esthétique							EP346805
001941	skos:Concept	Quinquagésime							
001942	skos:Concept	Quinte							
001943	skos:Concept	Quinte instrumentale					001149		EP346321
001944	skos:Concept	Quintette							EP346810
001945	skos:Concept	Quintette à cordes					001944		EP346811;PMB1584
001946	skos:Concept	Quintette à vents							PMB1585
001947	skos:Concept	Quintette concertant							
001948	skos:Concept	Quintette instrumental							PMB1586
001949	skos:Concept	Quintette vocal							PMB1587
001950	skos:Concept	Quinton							PMB1588
001951	skos:Concept	Rameaux							
001952	skos:Concept	Rapport							PMB23276
001953	skos:Concept	Rapport danse/musique							EP346812
001954	skos:Concept	Rapport de fréquences							
001955	skos:Concept	Rapport des intervalles							
001956	skos:Concept	Rapport peinture/musique							EP346814
001957	skos:Concept	Rapport texte/musique					002314		EP346928
001958	skos:Concept	Réaction du public							EP346815
001959	skos:Concept	Réalisation de la basse continue					000223		EP345657
001960	skos:Concept	Réalisme							EP346816
001961	skos:Concept	Rebec							PMB23101
001962	skos:Concept	Réception d'oeuvre					000654		EP345910
001963	skos:Concept	Recette de représentation							
001964	skos:Concept	Récit					001544		EP346642
001965	skos:Concept	Récit de ballet					000981		EP346525
001966	skos:Concept	Récit de basse					001964		EP346643
001968	skos:Concept	Récit de voyage							EP346817;PMB23443
001969	skos:Concept	Récitant							
001970	skos:Concept	Récitatif					001544		EP346644;PMB1589
001971	skos:Concept	Récitatif accompagné					001970		EP346645
001972	skos:Concept	Récitatif mesuré					001970		EP346646
001973	skos:Concept	Récitatif simple					001970		EP346647
001974	skos:Concept	Recrutement					000963		EP347057
001975	skos:Concept	Recueil							EP346818
001976	skos:Concept	Recueil collectif					001975		EP346824
001977	skos:Concept	Recueil imprimé					001975		EP346825
001978	skos:Concept	Recueil manuscrit					001975		EP346826
001979	skos:Concept	Réduction					000141		EP345775
001980	skos:Concept	Réforme liturgique							EP346827
001981	skos:Concept	Refrain							
001982	skos:Concept	Réfutation							
001983	skos:Concept	Régale							
001984	skos:Concept	Regard du XIXe siècle							EP346829
001985	skos:Concept	Regard du XXe siècle							EP346830
001986	skos:Concept	Regard du XXIe siècle							EP346831
001987	skos:Concept	Registration							
001988	skos:Concept	Registre							EP346832
001989	skos:Concept	Registre instrumental					001988		EP346833
001990	skos:Concept	Registre paroissial							
001991	skos:Concept	Registre vocal					001988		EP346834
001992	skos:Concept	Réglage des instruments					000892		EP346118
001993	skos:Concept	Règle à clavier					001148		EP346234
001994	skos:Concept	Règle de faction théâtrale							
001995	skos:Concept	Règle de la composition							EP346835
001996	skos:Concept	Règle de l'action théâtrale							EP346836
001997	skos:Concept	Règle d'octave					001050		EP346037
001998	skos:Concept	Règlement d'association							
001999	skos:Concept	Règlement de maîtrise							
002000	skos:Concept	Réglementation de la vie musicale					002485		EP347027
002001	skos:Concept	Règles de composition							PMB1590
002002	skos:Concept	Relation							PMB23271
002003	skos:Concept	Relations entre artistes					002005		EP347061
002004	skos:Concept	Relations entre musiciens							
002005	skos:Concept	Relations sociales					002493		EP347059
002006	skos:Concept	Relieur							EP346837
002007	skos:Concept	Religieuse					000532		EP347045
002008	skos:Concept	Religion							PMB23302
002009	skos:Concept	Reliure					000706		EP345968
002010	skos:Concept	Remaniement d'oeuvre							
002011	skos:Concept	Remarques							
002012	skos:Concept	Rémunération					000572		EP347053
002013	skos:Concept	Renversement							
002014	skos:Concept	Renvoi							
002015	skos:Concept	Répertoire					000706		EP345969
002016	skos:Concept	Répétition					000654		EP345911
002018	skos:Concept	Répons							EP346839;PMB1591
002019	skos:Concept	Réponse							
002020	skos:Concept	Repos							
002021	skos:Concept	Représentation							PMB23348
002022	skos:Concept	Représentation d'oeuvre					000654		EP345912
002023	skos:Concept	Représentation théâtrale							EP346841
002024	skos:Concept	Reprise					000972		EP346161
002025	skos:Concept	Reprise d'oeuvre					000654		EP345913
002026	skos:Concept	Requiem							EP346842
002028	skos:Concept	Résine							
002029	skos:Concept	Résonance		Résonnance			000027		EP345683
002030	skos:Concept	Résonance harmonique		Résonnance harmonique					
002031	skos:Concept	Respiration					002293		EP346922
002032	skos:Concept	Restauration d'instruments de musique							EP346843
002033	skos:Concept	Résumé d'action							
002034	skos:Concept	Résurrection							PMB1592
002035	skos:Concept	Retard							
002036	skos:Concept	Revenu							EP346845
002037	skos:Concept	Révision d'oeuvre					000654		EP345914
002038	skos:Concept	Révolution française							PMB1593
002039	skos:Concept	Revue							
002040	skos:Concept	Rhétorique							EP346847;PMB1594
002041	skos:Concept	Rhétorique littéraire					002040		EP346848
002042	skos:Concept	Rhétorique musicale					002040		EP346849
002043	skos:Concept	Ricercare					001796		EP346580;PMB1595
002044	skos:Concept	Rigaudon					000052		EP345753
002045	skos:Concept	Ritournelle					001796		EP346581
002046	skos:Concept	Rituel					001283		EP346368
002047	skos:Concept	Rogations							EP346850
002048	skos:Concept	Roi des ménétriers							
002049	skos:Concept	Roi des violons					001382		EP346469
002050	skos:Concept	Rôle					000035		EP345692
002051	skos:Concept	Rôle féminin					002050		EP345693
002052	skos:Concept	Rôle principal							
002053	skos:Concept	Romance instrumentale					001796		EP346582;PMB1596
002054	skos:Concept	Romance poétique					001815		EP346768
002055	skos:Concept	Romance vocale					000049		EP346619;PMB1597
002056	skos:Concept	Ronde (chansons)							PMB22522
002057	skos:Concept	Ronde de table							
002058	skos:Concept	Rondeau							PMB1598
002059	skos:Concept	Rondeau instrumental							
002060	skos:Concept	Rondeau poétique							
002061	skos:Concept	Rondeau vocal					000049		EP346620
002064	skos:Concept	Rosace							
002065	skos:Concept	Rose							
002066	skos:Concept	Roulade							
002067	skos:Concept	Roulement							
002068	skos:Concept	Royauté							PMB1599
002069	skos:Concept	Rythme							EP346854
002070	skos:Concept	Rythme pointé							
002071	skos:Concept	Sacqueboute							PMB23357
002072	skos:Concept	Sacre d'un évêque							
002073	skos:Concept	Sacre d'un roi							EP346855
002074	skos:Concept	Fête de saint Augustin							PMB1601
002075	skos:Concept	Fête de saint Avit							PMB22598
002076	skos:Concept	Fête de saint Barthélémy							PMB1602
002077	skos:Concept	Fête de saint Benoît							PMB1603
002078	skos:Concept	Fête de saint Bernard							PMB1604
002079	skos:Concept	Fête de saint Bruno							PMB1605
002081	skos:Concept	Fête de saint Denis							PMB1606
002082	skos:Concept	Fête de saint Dominique							PMB1607
002083	skos:Concept	Fête de saint Etienne							PMB1608
002084	skos:Concept	Fête de saint François							PMB1609
002085	skos:Concept	Fête de saint Ignace							PMB1610
002086	skos:Concept	Fête de saint Jean l'Evangéliste							PMB1611
002087	skos:Concept	Fête de saint Jean-Baptiste	Saint Jean le Baptiste						PMB1612
002088	skos:Concept	Fête de saint Joseph							PMB1613
002089	skos:Concept	Fête de saint Louis	Louis IX##le Prud'homme						PMB1614
002090	skos:Concept	Fête de saint Maclou							PMB1615
002091	skos:Concept	Fête de saint Martin							PMB1616
002092	skos:Concept	Fête de saint Mathias							PMB1617
002093	skos:Concept	Fête de saint Michel							PMB1618
002094	skos:Concept	Fête de saint Nicolas							PMB1619
002095	skos:Concept	Fête de saint Patrick							PMB1620
002096	skos:Concept	Fête de saint Paul							PMB1621
002097	skos:Concept	Fête de saint Pie							PMB1622
002098	skos:Concept	Fête de saint Pierre							PMB1623
002099	skos:Concept	Fête de saint Roch							PMB1624
002100	skos:Concept	Fête du Saint-Sacrement							PMB1625;PMB1630
002101	skos:Concept	Fête de saint Sulpice							PMB1626
002102	skos:Concept	Fête de saint Vincent de Paul							PMB1627
002103	skos:Concept	Fête de saint Xavier							PMB1628
002104	skos:Concept	Fête de sainte Agathe							PMB1631
002105	skos:Concept	Fête de sainte Agnès							PMB1632
002106	skos:Concept	Fête de sainte Anne							PMB1633
002107	skos:Concept	Fête de sainte Augustine							PMB1634
002108	skos:Concept	Fête de sainte Cécile							PMB1635
002109	skos:Concept	Fête de sainte Chantal							PMB1636
002110	skos:Concept	Fête de sainte Elisabeth							PMB1637
002111	skos:Concept	Fête de sainte Geneviève							PMB1638
002112	skos:Concept	Fête de sainte Hilda							PMB22507
002113	skos:Concept	Fête de sainte Madeleine							PMB1639
002114	skos:Concept	Fête de sainte Marguerite							PMB1640
002115	skos:Concept	Fête de sainte Marie-Madeleine		Sainte Marie-Magdeleine					PMB1642
002116	skos:Concept	Fête de sainte Odile							PMB1643
002117	skos:Concept	Fête de sainte Suzanne							PMB1644
002118	skos:Concept	Fête de sainte Thérèse							PMB1645
002120	skos:Concept	Fête de la sainte Vierge							
002121	skos:Concept	Fête de la Sainte-Croix							PMB1647
002122	skos:Concept	Fête du Saint-Esprit							PMB1629
002123	skos:Concept	Fête des saints innocents							PMB1648
002125	skos:Concept	Salle de concerts							
002126	skos:Concept	Salle de spectacle							PMB24557;EP346856
002128	skos:Concept	Salle des machines					002127		EP346857
002129	skos:Concept	Salon							PMB22909
002130	skos:Concept	Salon privé							EP346859
002131	skos:Concept	Salut du Saint-Sacrement					000382		EP345846
002132	skos:Concept	Samedi							
002133	skos:Concept	Samedi de Pâques							
002134	skos:Concept	Samedi in albis							
002135	skos:Concept	Samedi saint							
002136	skos:Concept	Sanctus							
002137	skos:Concept	Sanglot							
002138	skos:Concept	Saqueboute	Sacqueboute##Saquebutte##Saquebute						
002139	skos:Concept	Saqueboutier			Musicien qui joue du sauqueboute.				
002140	skos:Concept	Sarabande					000052		EP345754;PMB1649
002141	skos:Concept	Satire							EP346860
002142	skos:Concept	Sautereau					000888		EP346102
002143	skos:Concept	Saynète							
002144	skos:Concept	Scène biblique							PMB1650
002145	skos:Concept	Scène de divertissement					000981		EP346526
002146	skos:Concept	Scène de pièce de théâtre							EP346861
002147	skos:Concept	Scène de théâtre					002127		EP346858
002148	skos:Concept	Scène dramatique							PMB1651
002149	skos:Concept	Scénographie							EP346862
002150	skos:Concept	Schola							
002151	skos:Concept	Science							PMB23301
002152	skos:Concept	Sculpteur							EP346864
002153	skos:Concept	Sculpture					000244		EP345803;PMB1652
002154	skos:Concept	Seconde							
002155	skos:Concept	Semaine							
002156	skos:Concept	Semaine sainte							EP346865;PMB1653
002157	skos:Concept	Senza la cara							PMB23143
002158	skos:Concept	Sept Douleurs de Marie							
002159	skos:Concept	Septième							
002160	skos:Concept	Septuagésime							
002161	skos:Concept	Septuor instrumental							PMB1654
002162	skos:Concept	Sépulture							
002163	skos:Concept	Sépulture des enfants							
002164	skos:Concept	Séquence					001088		EP346199;PMB1655
002165	skos:Concept	Séquence à la Vierge Marie						Stabat Mater	PMB1656
002166	skos:Concept	Sérénade							PMB1657
002167	skos:Concept	Sérénade instrumentale							
002168	skos:Concept	Sérénade vocale							EP346869
002169	skos:Concept	Série harmonique							
002170	skos:Concept	Serpent (instrument)							PMB1658
002171	skos:Concept	Sexagésime							
002172	skos:Concept	Sexte							
002173	skos:Concept	Sextuor							EP346871
002174	skos:Concept	Sextuor à cordes					002173		EP346872
002175	skos:Concept	Sextuor à vents							
002176	skos:Concept	Sextuor instrumental							PMB1659
002177	skos:Concept	Sexualité et musique							PMB22993
002178	skos:Concept	Sicilienne					000052		EP345755
002179	skos:Concept	Siècle des Lumières							PMB1660
002180	skos:Concept	Sifflet							
002181	skos:Concept	Signe de liaison							
002182	skos:Concept	Signe de mesure							
002183	skos:Concept	Signe musical					001587		EP346658
002184	skos:Concept	Silence							
002185	skos:Concept	Simandre							
002186	skos:Concept	Siméon							PMB1661
002187	skos:Concept	Fête de saint Simon et saint Jude							
002188	skos:Concept	Simphonie					001796		EP346583
002189	skos:Concept	Singspiel							PMB1662
002190	skos:Concept	Sistre							
002191	skos:Concept	Sixte							
002192	skos:Concept	Sizain							
002193	skos:Concept	Société							PMB23356
002194	skos:Concept	Société de concerts							EP346874
002195	skos:Concept	Société de Jésus							PMB1663
002196	skos:Concept	Société musicale							EP346875
002197	skos:Concept	Société musicale							
002198	skos:Concept	Solfège							
002199	skos:Concept	Solfège livre					001683		EP346711
002200	skos:Concept	Solfège théorie							EP346876
002201	skos:Concept	Soliste					001476		EP346502
002202	skos:Concept	Solmisation							EP346877;PMB1664
002203	skos:Concept	Solo vocal							PMB1665
002204	skos:Concept	Sommeil					001108		EP346208
002205	skos:Concept	Sommier					000892		EP346119
002206	skos:Concept	Son					000025		EP345665;PMB1666
002207	skos:Concept	Son coupé							
002208	skos:Concept	Son fixe							
002209	skos:Concept	Son fondamental							
002210	skos:Concept	Son harmonique					002206		EP345676
002211	skos:Concept	Sonate					001796		EP346584;PMB1667
002212	skos:Concept	Sonate accompagnée							PMB22545
002213	skos:Concept	Sonate en quatuor							PMB1668
002214	skos:Concept	Sonate en trio							PMB1669
002215	skos:Concept	Sonate pour alto							PMB1670
002216	skos:Concept	Sonate pour basson							PMB1671
002217	skos:Concept	Sonate pour clavecin							PMB1672
002218	skos:Concept	Sonate pour clavecin et dessus							PMB1673
002219	skos:Concept	Sonate pour flûte							PMB1674
002220	skos:Concept	Sonate pour harpe							PMB1675
002221	skos:Concept	Sonate pour pianoforte							PMB1676
002222	skos:Concept	Sonate pour trompette							PMB1677
002223	skos:Concept	Sonate pour vielle							PMB1678
002224	skos:Concept	Sonate pour viole de gambe							PMB1679
002225	skos:Concept	Sonate pour violon							PMB1680
002226	skos:Concept	Sonate pour violoncelle							PMB1681
002227	skos:Concept	Sonatille							
002228	skos:Concept	Sonatine							PMB1682
002229	skos:Concept	Song							PMB1683
002230	skos:Concept	Songe							EP346879
002231	skos:Concept	Sonnet					000973		EP346164;PMB1684
002232	skos:Concept	Sonneur					001152		EP346461
002233	skos:Concept	Sonomètre							
002234	skos:Concept	Sonorité							
002235	skos:Concept	Soprano							
002236	skos:Concept	Souffle							
002237	skos:Concept	Soufflerie							
002238	skos:Concept	Souffleur d'orgue							
002239	skos:Concept	Souper							PMB24529
002240	skos:Concept	Soupir							
002241	skos:Concept	Source littéraire							EP346881
002242	skos:Concept	Source musicale							EP346882
002243	skos:Concept	Sourdine					000888		EP346103
002244	skos:Concept	Sous-maître de chapelle					001494		EP488888
002245	skos:Concept	Spectacle							EP346884;PMB1685
002246	skos:Concept	Spectacle de rue							EP346885
002247	skos:Concept	Spiritualité							EP346887
002248	skos:Concept	Stance							PMB1686
002249	skos:Concept	Stances					000973		EP346165
002250	skos:Concept	Structure musicale							PMB1687
002251	skos:Concept	Style allemand					002259		EP346893
002252	skos:Concept	Style baroque					002259		EP346894
002253	skos:Concept	Style classique					002259		EP346895
002254	skos:Concept	Style concertant					002259		EP346896
002255	skos:Concept	Style de Mannheim							EP346891
002256	skos:Concept	Style français					002259		EP346897
002257	skos:Concept	Style galant					002259		EP346898
002258	skos:Concept	Style italien					002259		EP346899
002259	skos:Concept	Style musical							EP346892
002260	skos:Concept	Style rococo					002259		EP346900
002261	skos:Concept	Suite					001796		EP346586;PMB1688
002262	skos:Concept	Suite de danses							PMB1690
002263	skos:Concept	Suite d'orchestre							PMB1689
002264	skos:Concept	Suite pour instrument							PMB1691
002265	skos:Concept	Surintendant de la musique					001483		EP346481
002266	skos:Concept	Symbole							PMB23416
002267	skos:Concept	Symbolisme							EP346901
002268	skos:Concept	Symphonie					001796		EP346589;PMB1692
002269	skos:Concept	Symphonie concertante							PMB1693
002270	skos:Concept	Système d'accord							EP346902
002271	skos:Concept	Système de musique					000025		EP345677
002272	skos:Concept	Tablature					001587		EP346668;PMB1694
002273	skos:Concept	Table d'agréments							PMB23352
002274	skos:Concept	Table d'harmonie							EP346904
002275	skos:Concept	Taille instrumentale					001149		EP346322
002276	skos:Concept	Taille (voix)					000413		EP346438
002277	skos:Concept	Tambour					001144		EP346282;PMB1695
002278	skos:Concept	Tambourin							PMB1696
002279	skos:Concept	Tambourineur					001152		EP346462
002280	skos:Concept	Tampon							
002281	skos:Concept	Tarentelle							PMB1697
002282	skos:Concept	Tárogató							PMB23098
002283	skos:Concept	Te Deum					000382		EP345847
002284	skos:Concept	Technique							PMB23479
002285	skos:Concept	Technique chorégraphique							
002286	skos:Concept	Technique d'archet					002293		EP346916
002287	skos:Concept	Technique d'arrangement							EP346907
002288	skos:Concept	Technique de danse							EP346908
002289	skos:Concept	Technique de gravure							
002290	skos:Concept	Technique de jeu							
002291	skos:Concept	Technique d'impression							
002292	skos:Concept	Technique du chant							
002293	skos:Concept	Technique instrumentale							EP346913
002294	skos:Concept	Technique oratoire							
002295	skos:Concept	Technique vocale							EP346918;PMB24549
002296	skos:Concept	Témoignage							PMB23290
002297	skos:Concept	Tempérament					002271		EP345678;PMB1698
002298	skos:Concept	Tempérament égal							
002299	skos:Concept	Tempérament mésotonique							
002300	skos:Concept	Tempérament pythagoricien							
002301	skos:Concept	Tempête					001108		EP346209
002302	skos:Concept	Tempo							EP346923;PMB1699
002303	skos:Concept	Temps de Noël							
002304	skos:Concept	Temps de Pâques							
002305	skos:Concept	Ténèbre							PMB23381
002307	skos:Concept	Ténor (voix)							PMB23469
002308	skos:Concept	Tercet							
002309	skos:Concept	Tessiture							EP346924
002310	skos:Concept	Testament					000034		EP345991;PMB23299
002311	skos:Concept	Tétracorde					000753		EP346009
002312	skos:Concept	Texte biblique							EP346925
002313	skos:Concept	Texte liturgique							EP346926
002314	skos:Concept	Texte mis en musique							EP346927
002315	skos:Concept	Texte spirituel en latin							
002316	skos:Concept	Texte spirituel							
002317	skos:Concept	Texte spirituel en langue vulgaire							
002318	skos:Concept	Texte spirituel en prose							
002319	skos:Concept	Texte spirituel en vers							
002320	skos:Concept	Théâtre							EP346932;PMB1700
002321	skos:Concept	Théâtre à machines					002320		EP346938
002322	skos:Concept	Théâtre allemand							EP346947
002323	skos:Concept	Théâtre ambulant							PMB22840
002324	skos:Concept	Théâtre de collège							EP346948
002325	skos:Concept	Théâtre de foire							EP346949
002326	skos:Concept	Théâtre de la foire							PMB22839
002327	skos:Concept	Théâtre de société							EP346950
002328	skos:Concept	Théâtre espagnol							EP346951
002329	skos:Concept	Théâtre italien							EP346952
002330	skos:Concept	Théâtre jésuite							EP346954
002331	skos:Concept	Théâtre lyrique							EP346955
002332	skos:Concept	Théâtre populaire							EP346956
002333	skos:Concept	Théâtre religieux							EP346957
002334	skos:Concept	Thématique							
002335	skos:Concept	Thématique du livret					001285		EP346371
002336	skos:Concept	Thème							
002337	skos:Concept	Thème biblique					002338		EP346960
002338	skos:Concept	Thème littéraire							EP346959
002339	skos:Concept	Thème musical					000972		EP346162
002340	skos:Concept	Thème mythologique					002338		EP346961
002341	skos:Concept	Thème politique					002338		EP346962
002342	skos:Concept	Théorbe							PMB1702
002343	skos:Concept	Théorbe romain							PMB1703
002344	skos:Concept	Théorbiste		Musicien qui joue du théorbe.			001152		EP346463
002345	skos:Concept	Théoricien							EP346963
002346	skos:Concept	Théoricien de la musique					002345		EP346964
002347	skos:Concept	Théorie de la vraisemblance							
002348	skos:Concept	Théorie de l'hexacorde							PMB1704
002349	skos:Concept	Théorie de l'imitation							PMB1705
002350	skos:Concept	Théorie des passions							EP346966
002351	skos:Concept	Théorie des proportions							
002352	skos:Concept	Théorie esthétique							EP346968
002353	skos:Concept	Théorie musicale							EP346969;PMB1706
002354	skos:Concept	Théorie musicale élémentaire							
002355	skos:Concept	Théorie scientifique							EP346971
002356	skos:Concept	Thérèse							
002357	skos:Concept	Fête de saint Thomas							
002358	skos:Concept	Tierce (liturgie)							
002359	skos:Concept	Tierce (musique)							
002360	skos:Concept	Timbale					001144		EP346284;PMB1707
002361	skos:Concept	Timbalier					001152		EP346464
002362	skos:Concept	Timbre						Timbre	EP346972;PMB24525
002363	skos:Concept	Timbre de la voix							
002364	skos:Concept	Timbre d'un son							
002365	skos:Concept	Tirade							
002366	skos:Concept	Titre							EP346974
002367	skos:Concept	Toccata					001796		EP346591;PMB1708
002368	skos:Concept	Tombeau					001796		EP346592;PMB1709
002369	skos:Concept	Tombeau poétique					001815		EP346769
002370	skos:Concept	Tonalité					000753		EP346010;PMB1710
002371	skos:Concept	Touche de clavier							
002372	skos:Concept	Touche d'instrument à archet							
002373	skos:Concept	Toucher							
002374	skos:Concept	Tour de gosier							
002375	skos:Concept	Tourdion							
002376	skos:Concept	Tournoi							EP346976
002377	skos:Concept	Tous les temps							
002378	skos:Concept	Toussaint	Fête de tous les saints						PMB1711
002379	skos:Concept	Traduction							EP346977
002380	skos:Concept	Tragédie					002320		EP346939;PMB1712
002381	skos:Concept	Tragédie à machines					002380		EP346940
002382	skos:Concept	Tragédie antique					002380		EP346941
002383	skos:Concept	Tragédie ballet							EP346978
002384	skos:Concept	Tragédie biblique							EP346979;PMB24528
002385	skos:Concept	Tragédie classique					002380		EP346942
002386	skos:Concept	Tragédie de collège					002380		EP346943
002387	skos:Concept	Tragédie en musique					001627		EP346549;PMB1713
002388	skos:Concept	Tragédie jésuite							
002389	skos:Concept	Tragédie lyrique							PMB24526
002390	skos:Concept	Tragédie mêlée de musique					001615		EP346541
002391	skos:Concept	Tragédien							EP346980
002392	skos:Concept	Tragédienne							
002393	skos:Concept	Tragédie-opéra							PMB24532
002394	skos:Concept	Tragi-comédie					002380		EP346945;PMB1717
002395	skos:Concept	Tragi-comédie en musique					001627		EP485758
002396	skos:Concept	Tragi-comédie lyrique							
002397	skos:Concept	Tragi-comédie-ballet							
002398	skos:Concept	Trait							
002399	skos:Concept	Traité					001683		EP346712;PMB1718
002400	skos:Concept	Traité théorique							EP346982
002401	skos:Concept	Transcription							EP346983;PMB23242
002402	skos:Concept	Transfiguration							
002403	skos:Concept	Transfiguration du Christ							PMB1719
002404	skos:Concept	Transfixion							
002405	skos:Concept	Transposition							EP346984;PMB23042
002406	skos:Concept	Traversa							
002407	skos:Concept	Traverso							EP346986
002408	skos:Concept	Tréfileur							PMB23095
002409	skos:Concept	Tremblement					000048		EP345730
002410	skos:Concept	Tremblement de terre							
